GEO_ID,NAME,Total,TotalDifficulty
1400000US25017353700,"Census Tract 3537, Middlesex County, Massachusetts",5754,1033
1400000US25017353800,"Census Tract 3538, Middlesex County, Massachusetts",4297,223
1400000US25017353900,"Census Tract 3539, Middlesex County, Massachusetts",5859,1222
1400000US25017354000,"Census Tract 3540, Middlesex County, Massachusetts",4297,577
1400000US25017354100,"Census Tract 3541, Middlesex County, Massachusetts",2785,204
1400000US25017354200,"Census Tract 3542, Middlesex County, Massachusetts",2950,384
1400000US25017354300,"Census Tract 3543, Middlesex County, Massachusetts",3068,151
1400000US25017354400,"Census Tract 3544, Middlesex County, Massachusetts",1632,162
1400000US25017354500,"Census Tract 3545, Middlesex County, Massachusetts",2550,165
1400000US25017354600,"Census Tract 3546, Middlesex County, Massachusetts",5709,288
1400000US25017354700,"Census Tract 3547, Middlesex County, Massachusetts",2729,137
1400000US25017354800,"Census Tract 3548, Middlesex County, Massachusetts",2389,167
1400000US25017354900,"Census Tract 3549, Middlesex County, Massachusetts",7628,572
1400000US25017355000,"Census Tract 3550, Middlesex County, Massachusetts",2973,211
1400000US25017356100,"Census Tract 3561, Middlesex County, Massachusetts",2886,308
1400000US25017356300,"Census Tract 3563, Middlesex County, Massachusetts",5041,419
1400000US25017356400,"Census Tract 3564, Middlesex County, Massachusetts",7298,472
1400000US25017356500,"Census Tract 3565, Middlesex County, Massachusetts",6779,550
1400000US25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",4339,374
1400000US25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",3843,313
1400000US25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",5279,518
1400000US25017356702,"Census Tract 3567.02, Middlesex County, Massachusetts",6532,607
1400000US25017357100,"Census Tract 3571, Middlesex County, Massachusetts",4142,197
1400000US25017357200,"Census Tract 3572, Middlesex County, Massachusetts",3123,221
1400000US25017357300,"Census Tract 3573, Middlesex County, Massachusetts",2934,188
1400000US25017357400,"Census Tract 3574, Middlesex County, Massachusetts",2213,156
1400000US25017357500,"Census Tract 3575, Middlesex County, Massachusetts",2053,185
1400000US25017357600,"Census Tract 3576, Middlesex County, Massachusetts",2509,230
1400000US25017357700,"Census Tract 3577, Middlesex County, Massachusetts",3571,235
1400000US25017357800,"Census Tract 3578, Middlesex County, Massachusetts",3718,262
1400000US25017358100,"Census Tract 3581, Middlesex County, Massachusetts",5037,417
1400000US25017358300,"Census Tract 3583, Middlesex County, Massachusetts",5461,808
1400000US25017358400,"Census Tract 3584, Middlesex County, Massachusetts",4960,338
1400000US25017358500,"Census Tract 3585, Middlesex County, Massachusetts",5197,512
1400000US25017358600,"Census Tract 3586, Middlesex County, Massachusetts",5713,505
1400000US25017358700,"Census Tract 3587, Middlesex County, Massachusetts",5191,382
1400000US25017359100,"Census Tract 3591, Middlesex County, Massachusetts",5873,277
1400000US25017359300,"Census Tract 3593, Middlesex County, Massachusetts",7242,672
1400000US25017360100,"Census Tract 3601, Middlesex County, Massachusetts",1244,49
1400000US25017360200,"Census Tract 3602, Middlesex County, Massachusetts",4680,343
1400000US25017361100,"Census Tract 3611, Middlesex County, Massachusetts",5195,774
1400000US25017361200,"Census Tract 3612, Middlesex County, Massachusetts",5618,483
1400000US25017361300,"Census Tract 3613, Middlesex County, Massachusetts",5632,537
1400000US25017362100,"Census Tract 3621, Middlesex County, Massachusetts",5072,347
1400000US25017363102,"Census Tract 3631.02, Middlesex County, Massachusetts",6245,247
1400000US25017363103,"Census Tract 3631.03, Middlesex County, Massachusetts",3525,387
1400000US25017363104,"Census Tract 3631.04, Middlesex County, Massachusetts",5940,518
1400000US25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",3004,301
1400000US25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",3671,203
1400000US25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",5189,347
1400000US25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",4748,418
1400000US25017365100,"Census Tract 3651, Middlesex County, Massachusetts",7653,679
1400000US25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",5620,377
1400000US25017365202,"Census Tract 3652.02, Middlesex County, Massachusetts",4568,419
1400000US25017366100,"Census Tract 3661, Middlesex County, Massachusetts",4466,354
1400000US25017366201,"Census Tract 3662.01, Middlesex County, Massachusetts",3242,298
1400000US25017366202,"Census Tract 3662.02, Middlesex County, Massachusetts",5073,351
1400000US25017367100,"Census Tract 3671, Middlesex County, Massachusetts",4160,556
1400000US25017367200,"Census Tract 3672, Middlesex County, Massachusetts",7200,836
1400000US25017368101,"Census Tract 3681.01, Middlesex County, Massachusetts",6161,814
1400000US25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",3768,443
1400000US25017368200,"Census Tract 3682, Middlesex County, Massachusetts",4083,345
1400000US25017368300,"Census Tract 3683, Middlesex County, Massachusetts",4809,482
1400000US25017368400,"Census Tract 3684, Middlesex County, Massachusetts",7915,950
1400000US25017368500,"Census Tract 3685, Middlesex County, Massachusetts",2790,190
1400000US25017368600,"Census Tract 3686, Middlesex County, Massachusetts",5226,523
1400000US25017368700,"Census Tract 3687, Middlesex County, Massachusetts",2458,202
1400000US25017368800,"Census Tract 3688, Middlesex County, Massachusetts",4904,442
1400000US25017368901,"Census Tract 3689.01, Middlesex County, Massachusetts",7052,664
1400000US25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",4182,389
1400000US25017369000,"Census Tract 3690, Middlesex County, Massachusetts",1521,226
1400000US25017369100,"Census Tract 3691, Middlesex County, Massachusetts",4910,565
1400000US25017370101,"Census Tract 3701.01, Middlesex County, Massachusetts",6531,731
1400000US25017370102,"Census Tract 3701.02, Middlesex County, Massachusetts",8059,430
1400000US25017370201,"Census Tract 3702.01, Middlesex County, Massachusetts",3550,217
1400000US25017370202,"Census Tract 3702.02, Middlesex County, Massachusetts",4056,289
1400000US25017370300,"Census Tract 3703, Middlesex County, Massachusetts",5689,787
1400000US25017370400,"Census Tract 3704, Middlesex County, Massachusetts",4916,690
1400000US25017373100,"Census Tract 3731, Middlesex County, Massachusetts",4765,334
1400000US25017373200,"Census Tract 3732, Middlesex County, Massachusetts",4833,335
1400000US25017373300,"Census Tract 3733, Middlesex County, Massachusetts",3115,327
1400000US25017373400,"Census Tract 3734, Middlesex County, Massachusetts",3408,233
1400000US25017373500,"Census Tract 3735, Middlesex County, Massachusetts",5698,729
1400000US25017373600,"Census Tract 3736, Middlesex County, Massachusetts",6384,1529
1400000US25017373700,"Census Tract 3737, Middlesex County, Massachusetts",3649,119
1400000US25017373800,"Census Tract 3738, Middlesex County, Massachusetts",5495,216
1400000US25017373900,"Census Tract 3739, Middlesex County, Massachusetts",6072,668
1400000US25017374000,"Census Tract 3740, Middlesex County, Massachusetts",4853,514
1400000US25017374100,"Census Tract 3741, Middlesex County, Massachusetts",4479,485
1400000US25017374200,"Census Tract 3742, Middlesex County, Massachusetts",4138,357
1400000US25017374300,"Census Tract 3743, Middlesex County, Massachusetts",3374,227
1400000US25017374400,"Census Tract 3744, Middlesex County, Massachusetts",5257,499
1400000US25017374500,"Census Tract 3745, Middlesex County, Massachusetts",4187,292
1400000US25017374600,"Census Tract 3746, Middlesex County, Massachusetts",4919,310
1400000US25017374700,"Census Tract 3747, Middlesex County, Massachusetts",4448,406
1400000US25017374800,"Census Tract 3748, Middlesex County, Massachusetts",4722,553
1400000US25017382100,"Census Tract 3821, Middlesex County, Massachusetts",4787,366
1400000US25017382200,"Census Tract 3822, Middlesex County, Massachusetts",4980,580
1400000US25017382300,"Census Tract 3823, Middlesex County, Massachusetts",5800,753
1400000US25017382400,"Census Tract 3824, Middlesex County, Massachusetts",4906,314
1400000US25017382500,"Census Tract 3825, Middlesex County, Massachusetts",4682,328
1400000US25017382601,"Census Tract 3826.01, Middlesex County, Massachusetts",4195,306
1400000US25017382602,"Census Tract 3826.02, Middlesex County, Massachusetts",4303,480
1400000US25017383101,"Census Tract 3831.01, Middlesex County, Massachusetts",2989,177
1400000US25017383102,"Census Tract 3831.02, Middlesex County, Massachusetts",4952,406
1400000US25017383200,"Census Tract 3832, Middlesex County, Massachusetts",5534,669
1400000US25017383300,"Census Tract 3833, Middlesex County, Massachusetts",2708,226
1400000US25017383400,"Census Tract 3834, Middlesex County, Massachusetts",6697,468
1400000US25017383501,"Census Tract 3835.01, Middlesex County, Massachusetts",4819,330
1400000US25017383502,"Census Tract 3835.02, Middlesex County, Massachusetts",3489,322
1400000US25017383600,"Census Tract 3836, Middlesex County, Massachusetts",5579,236
1400000US25017383700,"Census Tract 3837, Middlesex County, Massachusetts",4907,350
1400000US25017383800,"Census Tract 3838, Middlesex County, Massachusetts",5901,291
1400000US25017383901,"Census Tract 3839.01, Middlesex County, Massachusetts",7436,417
1400000US25017383902,"Census Tract 3839.02, Middlesex County, Massachusetts",5213,392
1400000US25017384001,"Census Tract 3840.01, Middlesex County, Massachusetts",1376,125
1400000US25017384002,"Census Tract 3840.02, Middlesex County, Massachusetts",5383,328
1400000US25017385100,"Census Tract 3851, Middlesex County, Massachusetts",6891,615
1400000US25017385201,"Census Tract 3852.01, Middlesex County, Massachusetts",2542,184
1400000US25017385202,"Census Tract 3852.02, Middlesex County, Massachusetts",7201,352
1400000US25017386100,"Census Tract 3861, Middlesex County, Massachusetts",4131,245
1400000US25017387100,"Census Tract 3871, Middlesex County, Massachusetts",4005,315
1400000US25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",5898,381
1400000US25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",4115,386
1400000US25017388100,"Census Tract 3881, Middlesex County, Massachusetts",5331,718
1400000US25017388200,"Census Tract 3882, Middlesex County, Massachusetts",5954,117
1400000US25017388300,"Census Tract 3883, Middlesex County, Massachusetts",5670,316
1400000US25017980000,"Census Tract 9800, Middlesex County, Massachusetts",0,0
1400000US25019950100,"Census Tract 9501, Nantucket County, Massachusetts",1635,96
1400000US25019950200,"Census Tract 9502, Nantucket County, Massachusetts",4833,743
1400000US25019950307,"Census Tract 9503.07, Nantucket County, Massachusetts",486,12
1400000US25019950400,"Census Tract 9504, Nantucket County, Massachusetts",2461,308
1400000US25019950500,"Census Tract 9505, Nantucket County, Massachusetts",995,21
1400000US25019990000,"Census Tract 9900, Nantucket County, Massachusetts",0,0
1400000US25021400100,"Census Tract 4001, Norfolk County, Massachusetts",4690,374
1400000US25021400200,"Census Tract 4002, Norfolk County, Massachusetts",6218,336
1400000US25021400300,"Census Tract 4003, Norfolk County, Massachusetts",4010,283
1400000US25021400400,"Census Tract 4004, Norfolk County, Massachusetts",5538,366
1400000US25021400500,"Census Tract 4005, Norfolk County, Massachusetts",4859,228
1400000US25021400600,"Census Tract 4006, Norfolk County, Massachusetts",5018,405
1400000US25021400700,"Census Tract 4007, Norfolk County, Massachusetts",3197,332
1400000US25021400800,"Census Tract 4008, Norfolk County, Massachusetts",4881,388
1400000US25021400900,"Census Tract 4009, Norfolk County, Massachusetts",3879,329
1400000US25021401000,"Census Tract 4010, Norfolk County, Massachusetts",3154,187
1400000US25021401100,"Census Tract 4011, Norfolk County, Massachusetts",3839,467
1400000US25021401200,"Census Tract 4012, Norfolk County, Massachusetts",6558,651
1400000US25021402101,"Census Tract 4021.01, Norfolk County, Massachusetts",3433,424
1400000US25021402102,"Census Tract 4021.02, Norfolk County, Massachusetts",3974,405
1400000US25021402200,"Census Tract 4022, Norfolk County, Massachusetts",2146,248
1400000US25021402300,"Census Tract 4023, Norfolk County, Massachusetts",4028,394
1400000US25021402400,"Census Tract 4024, Norfolk County, Massachusetts",5732,490
1400000US25021402500,"Census Tract 4025, Norfolk County, Massachusetts",3203,274
1400000US25021403100,"Census Tract 4031, Norfolk County, Massachusetts",6562,274
1400000US25021403300,"Census Tract 4033, Norfolk County, Massachusetts",3935,383
1400000US25021403400,"Census Tract 4034, Norfolk County, Massachusetts",6557,405
1400000US25021403500,"Census Tract 4035, Norfolk County, Massachusetts",6012,748
1400000US25021404100,"Census Tract 4041, Norfolk County, Massachusetts",3841,369
1400000US25021404201,"Census Tract 4042.01, Norfolk County, Massachusetts",3429,444
1400000US25021404202,"Census Tract 4042.02, Norfolk County, Massachusetts",4914,691
1400000US25021404301,"Census Tract 4043.01, Norfolk County, Massachusetts",5085,315
1400000US25021404302,"Census Tract 4043.02, Norfolk County, Massachusetts",3558,257
1400000US25021404400,"Census Tract 4044, Norfolk County, Massachusetts",6299,478
1400000US25021405100,"Census Tract 4051, Norfolk County, Massachusetts",5835,601
1400000US25021406101,"Census Tract 4061.01, Norfolk County, Massachusetts",5544,491
1400000US25021406102,"Census Tract 4061.02, Norfolk County, Massachusetts",6274,421
1400000US25021407100,"Census Tract 4071, Norfolk County, Massachusetts",7908,624
1400000US25021408101,"Census Tract 4081.01, Norfolk County, Massachusetts",7659,486
1400000US25021408102,"Census Tract 4081.02, Norfolk County, Massachusetts",4923,389
1400000US25021409101,"Census Tract 4091.01, Norfolk County, Massachusetts",3676,165
1400000US25021409102,"Census Tract 4091.02, Norfolk County, Massachusetts",5149,509
1400000US25021410100,"Census Tract 4101, Norfolk County, Massachusetts",6659,1076
1400000US25021410300,"Census Tract 4103, Norfolk County, Massachusetts",4365,415
1400000US25021410400,"Census Tract 4104, Norfolk County, Massachusetts",5492,488
1400000US25021411100,"Census Tract 4111, Norfolk County, Massachusetts",7732,729
1400000US25021411200,"Census Tract 4112, Norfolk County, Massachusetts",6670,331
1400000US25021411301,"Census Tract 4113.01, Norfolk County, Massachusetts",5164,817
1400000US25021411302,"Census Tract 4113.02, Norfolk County, Massachusetts",3409,367
1400000US25021412100,"Census Tract 4121, Norfolk County, Massachusetts",6566,614
1400000US25021412200,"Census Tract 4122, Norfolk County, Massachusetts",3814,484
1400000US25021412300,"Census Tract 4123, Norfolk County, Massachusetts",5008,579
1400000US25021413100,"Census Tract 4131, Norfolk County, Massachusetts",4970,359
1400000US25021413200,"Census Tract 4132, Norfolk County, Massachusetts",6391,776
1400000US25021413300,"Census Tract 4133, Norfolk County, Massachusetts",4784,566
1400000US25021413401,"Census Tract 4134.01, Norfolk County, Massachusetts",2991,169
1400000US25021413402,"Census Tract 4134.02, Norfolk County, Massachusetts",4043,298
1400000US25021413500,"Census Tract 4135, Norfolk County, Massachusetts",4350,350
1400000US25021414100,"Census Tract 4141, Norfolk County, Massachusetts",5281,502
1400000US25021414200,"Census Tract 4142, Norfolk County, Massachusetts",7158,907
1400000US25021414300,"Census Tract 4143, Norfolk County, Massachusetts",4927,547
1400000US25021415101,"Census Tract 4151.01, Norfolk County, Massachusetts",4328,381
1400000US25021415102,"Census Tract 4151.02, Norfolk County, Massachusetts",7827,867
1400000US25021415200,"Census Tract 4152, Norfolk County, Massachusetts",5695,789
1400000US25021415300,"Census Tract 4153, Norfolk County, Massachusetts",3944,462
1400000US25021416101,"Census Tract 4161.01, Norfolk County, Massachusetts",5290,637
1400000US25021416102,"Census Tract 4161.02, Norfolk County, Massachusetts",3709,404
1400000US25021416200,"Census Tract 4162, Norfolk County, Massachusetts",6599,874
1400000US25021416300,"Census Tract 4163, Norfolk County, Massachusetts",4526,555
1400000US25021416400,"Census Tract 4164, Norfolk County, Massachusetts",5496,566
1400000US25021417100,"Census Tract 4171, Norfolk County, Massachusetts",4687,643
1400000US25021417200,"Census Tract 4172, Norfolk County, Massachusetts",7848,813
1400000US25021417300,"Census Tract 4173, Norfolk County, Massachusetts",2853,192
1400000US25021417400,"Census Tract 4174, Norfolk County, Massachusetts",2465,121
1400000US25021417501,"Census Tract 4175.01, Norfolk County, Massachusetts",4848,351
1400000US25021417502,"Census Tract 4175.02, Norfolk County, Massachusetts",4309,590
1400000US25021417601,"Census Tract 4176.01, Norfolk County, Massachusetts",4637,450
1400000US25021417602,"Census Tract 4176.02, Norfolk County, Massachusetts",4820,359
1400000US25021417701,"Census Tract 4177.01, Norfolk County, Massachusetts",4826,231
1400000US25021417702,"Census Tract 4177.02, Norfolk County, Massachusetts",2681,232
1400000US25021417801,"Census Tract 4178.01, Norfolk County, Massachusetts",4562,381
1400000US25021417802,"Census Tract 4178.02, Norfolk County, Massachusetts",3125,203
1400000US25021417901,"Census Tract 4179.01, Norfolk County, Massachusetts",6527,452
1400000US25021417902,"Census Tract 4179.02, Norfolk County, Massachusetts",3599,489
1400000US25021418002,"Census Tract 4180.02, Norfolk County, Massachusetts",6624,394
1400000US25021418003,"Census Tract 4180.03, Norfolk County, Massachusetts",2640,183
1400000US25021418004,"Census Tract 4180.04, Norfolk County, Massachusetts",4394,542
1400000US25021418101,"Census Tract 4181.01, Norfolk County, Massachusetts",4274,393
1400000US25021418102,"Census Tract 4181.02, Norfolk County, Massachusetts",2966,326
1400000US25021418200,"Census Tract 4182, Norfolk County, Massachusetts",6399,575
1400000US25021419100,"Census Tract 4191, Norfolk County, Massachusetts",5577,305
1400000US25021419200,"Census Tract 4192, Norfolk County, Massachusetts",4749,474
1400000US25021419300,"Census Tract 4193, Norfolk County, Massachusetts",3990,209
1400000US25021419400,"Census Tract 4194, Norfolk County, Massachusetts",3124,311
1400000US25021419500,"Census Tract 4195, Norfolk County, Massachusetts",2915,216
1400000US25021419600,"Census Tract 4196, Norfolk County, Massachusetts",6542,578
1400000US25021419700,"Census Tract 4197, Norfolk County, Massachusetts",3885,464
1400000US25021419800,"Census Tract 4198, Norfolk County, Massachusetts",3956,503
1400000US25021420100,"Census Tract 4201, Norfolk County, Massachusetts",8320,1652
1400000US25021420201,"Census Tract 4202.01, Norfolk County, Massachusetts",3038,238
1400000US25021420202,"Census Tract 4202.02, Norfolk County, Massachusetts",5980,345
1400000US25021420301,"Census Tract 4203.01, Norfolk County, Massachusetts",6764,722
1400000US25021420302,"Census Tract 4203.02, Norfolk County, Massachusetts",7423,776
1400000US25021421100,"Census Tract 4211, Norfolk County, Massachusetts",5516,519
1400000US25021421200,"Census Tract 4212, Norfolk County, Massachusetts",5200,388
1400000US25021422100,"Census Tract 4221, Norfolk County, Massachusetts",5138,260
1400000US25021422200,"Census Tract 4222, Norfolk County, Massachusetts",7514,606
1400000US25021422301,"Census Tract 4223.01, Norfolk County, Massachusetts",3148,425
1400000US25021422302,"Census Tract 4223.02, Norfolk County, Massachusetts",6215,382
1400000US25021422400,"Census Tract 4224, Norfolk County, Massachusetts",7317,746
1400000US25021422501,"Census Tract 4225.01, Norfolk County, Massachusetts",5051,462
1400000US25021422502,"Census Tract 4225.02, Norfolk County, Massachusetts",4935,422
1400000US25021422600,"Census Tract 4226, Norfolk County, Massachusetts",6721,827
1400000US25021422700,"Census Tract 4227, Norfolk County, Massachusetts",3611,345
1400000US25021422800,"Census Tract 4228, Norfolk County, Massachusetts",3956,321
1400000US25021423100,"Census Tract 4231, Norfolk County, Massachusetts",7768,508
1400000US25021440100,"Census Tract 4401, Norfolk County, Massachusetts",8794,649
1400000US25021441202,"Census Tract 4412.02, Norfolk County, Massachusetts",2958,356
1400000US25021441203,"Census Tract 4412.03, Norfolk County, Massachusetts",3549,306
1400000US25021441204,"Census Tract 4412.04, Norfolk County, Massachusetts",4321,385
1400000US25021442101,"Census Tract 4421.01, Norfolk County, Massachusetts",5350,516
1400000US25021442102,"Census Tract 4421.02, Norfolk County, Massachusetts",7032,638
1400000US25021442103,"Census Tract 4421.03, Norfolk County, Massachusetts",7154,1017
1400000US25021442201,"Census Tract 4422.01, Norfolk County, Massachusetts",3972,195
1400000US25021442202,"Census Tract 4422.02, Norfolk County, Massachusetts",7988,621
1400000US25021443101,"Census Tract 4431.01, Norfolk County, Massachusetts",7425,326
1400000US25021443102,"Census Tract 4431.02, Norfolk County, Massachusetts",8873,879
1400000US25021456101,"Census Tract 4561.01, Norfolk County, Massachusetts",3664,363
1400000US25021456102,"Census Tract 4561.02, Norfolk County, Massachusetts",4827,354
1400000US25021456200,"Census Tract 4562, Norfolk County, Massachusetts",3808,378
1400000US25021456301,"Census Tract 4563.01, Norfolk County, Massachusetts",2063,94
1400000US25021456302,"Census Tract 4563.02, Norfolk County, Massachusetts",4735,182
1400000US25021456401,"Census Tract 4564.01, Norfolk County, Massachusetts",2509,315
1400000US25021456402,"Census Tract 4564.02, Norfolk County, Massachusetts",5341,450
1400000US25021457100,"Census Tract 4571, Norfolk County, Massachusetts",4249,408
1400000US25021457200,"Census Tract 4572, Norfolk County, Massachusetts",5861,479
1400000US25023500101,"Census Tract 5001.01, Plymouth County, Massachusetts",3794,323
1400000US25023500103,"Census Tract 5001.03, Plymouth County, Massachusetts",1961,101
1400000US25023500104,"Census Tract 5001.04, Plymouth County, Massachusetts",4407,351
1400000US25023501101,"Census Tract 5011.01, Plymouth County, Massachusetts",3270,313
1400000US25023501102,"Census Tract 5011.02, Plymouth County, Massachusetts",7760,960
1400000US25023501201,"Census Tract 5012.01, Plymouth County, Massachusetts",3758,292
1400000US25023501202,"Census Tract 5012.02, Plymouth County, Massachusetts",7100,776
1400000US25023502101,"Census Tract 5021.01, Plymouth County, Massachusetts",6056,460
1400000US25023502102,"Census Tract 5021.02, Plymouth County, Massachusetts",5322,567
1400000US25023502200,"Census Tract 5022, Plymouth County, Massachusetts",5403,580
1400000US25023503101,"Census Tract 5031.01, Plymouth County, Massachusetts",6481,704
1400000US25023503102,"Census Tract 5031.02, Plymouth County, Massachusetts",7007,752
1400000US25023504101,"Census Tract 5041.01, Plymouth County, Massachusetts",5086,473
1400000US25023504102,"Census Tract 5041.02, Plymouth County, Massachusetts",5047,499
1400000US25023505101,"Census Tract 5051.01, Plymouth County, Massachusetts",6187,670
1400000US25023505102,"Census Tract 5051.02, Plymouth County, Massachusetts",4862,439
1400000US25023505200,"Census Tract 5052, Plymouth County, Massachusetts",6533,771
1400000US25023506101,"Census Tract 5061.01, Plymouth County, Massachusetts",6350,453
1400000US25023506102,"Census Tract 5061.02, Plymouth County, Massachusetts",5608,373
1400000US25023506202,"Census Tract 5062.02, Plymouth County, Massachusetts",2483,406
1400000US25023506203,"Census Tract 5062.03, Plymouth County, Massachusetts",5172,561
1400000US25023506204,"Census Tract 5062.04, Plymouth County, Massachusetts",4859,101
1400000US25023507101,"Census Tract 5071.01, Plymouth County, Massachusetts",5275,397
1400000US25023507103,"Census Tract 5071.03, Plymouth County, Massachusetts",4314,254
1400000US25023507104,"Census Tract 5071.04, Plymouth County, Massachusetts",5487,402
1400000US25023508101,"Census Tract 5081.01, Plymouth County, Massachusetts",6688,754
1400000US25023508102,"Census Tract 5081.02, Plymouth County, Massachusetts",4838,238
1400000US25023508200,"Census Tract 5082, Plymouth County, Massachusetts",6079,796
1400000US25023509101,"Census Tract 5091.01, Plymouth County, Massachusetts",7244,728
1400000US25023509102,"Census Tract 5091.02, Plymouth County, Massachusetts",5440,403
1400000US25023510100,"Census Tract 5101, Plymouth County, Massachusetts",4274,743
1400000US25023510200,"Census Tract 5102, Plymouth County, Massachusetts",6039,422
1400000US25023510300,"Census Tract 5103, Plymouth County, Massachusetts",3958,223
1400000US25023510400,"Census Tract 5104, Plymouth County, Massachusetts",3395,398
1400000US25023510501,"Census Tract 5105.01, Plymouth County, Massachusetts",2780,377
1400000US25023510502,"Census Tract 5105.02, Plymouth County, Massachusetts",5076,733
1400000US25023510503,"Census Tract 5105.03, Plymouth County, Massachusetts",4096,191
1400000US25023510600,"Census Tract 5106, Plymouth County, Massachusetts",2984,474
1400000US25023510700,"Census Tract 5107, Plymouth County, Massachusetts",5730,356
1400000US25023510800,"Census Tract 5108, Plymouth County, Massachusetts",6524,677
1400000US25023510900,"Census Tract 5109, Plymouth County, Massachusetts",2231,279
1400000US25023511000,"Census Tract 5110, Plymouth County, Massachusetts",2852,109
1400000US25023511100,"Census Tract 5111, Plymouth County, Massachusetts",4840,347
1400000US25023511200,"Census Tract 5112, Plymouth County, Massachusetts",4589,489
1400000US25023511301,"Census Tract 5113.01, Plymouth County, Massachusetts",4509,313
1400000US25023511302,"Census Tract 5113.02, Plymouth County, Massachusetts",3075,315
1400000US25023511400,"Census Tract 5114, Plymouth County, Massachusetts",3776,524
1400000US25023511500,"Census Tract 5115, Plymouth County, Massachusetts",4568,177
1400000US25023511600,"Census Tract 5116, Plymouth County, Massachusetts",6482,633
1400000US25023511701,"Census Tract 5117.01, Plymouth County, Massachusetts",4135,440
1400000US25023511702,"Census Tract 5117.02, Plymouth County, Massachusetts",2208,133
1400000US25023520100,"Census Tract 5201, Plymouth County, Massachusetts",6375,481
1400000US25023520201,"Census Tract 5202.01, Plymouth County, Massachusetts",3821,339
1400000US25023520202,"Census Tract 5202.02, Plymouth County, Massachusetts",5298,600
1400000US25023521101,"Census Tract 5211.01, Plymouth County, Massachusetts",4349,392
1400000US25023521102,"Census Tract 5211.02, Plymouth County, Massachusetts",3171,142
1400000US25023521201,"Census Tract 5212.01, Plymouth County, Massachusetts",3104,266
1400000US25023521202,"Census Tract 5212.02, Plymouth County, Massachusetts",3561,210
1400000US25023522101,"Census Tract 5221.01, Plymouth County, Massachusetts",4455,567
1400000US25023522102,"Census Tract 5221.02, Plymouth County, Massachusetts",5851,472
1400000US25023523100,"Census Tract 5231, Plymouth County, Massachusetts",3233,460
1400000US25023523201,"Census Tract 5232.01, Plymouth County, Massachusetts",2723,196
1400000US25023523202,"Census Tract 5232.02, Plymouth County, Massachusetts",7389,719
1400000US25023524101,"Census Tract 5241.01, Plymouth County, Massachusetts",2844,294
1400000US25023524102,"Census Tract 5241.02, Plymouth County, Massachusetts",3822,352
1400000US25023525101,"Census Tract 5251.01, Plymouth County, Massachusetts",6164,360
1400000US25023525104,"Census Tract 5251.04, Plymouth County, Massachusetts",6125,548
1400000US25023525203,"Census Tract 5252.03, Plymouth County, Massachusetts",5093,601
1400000US25023525204,"Census Tract 5252.04, Plymouth County, Massachusetts",3721,355
1400000US25023525300,"Census Tract 5253, Plymouth County, Massachusetts",20,0
1400000US25023526100,"Census Tract 5261, Plymouth County, Massachusetts",7440,284
1400000US25023530100,"Census Tract 5301, Plymouth County, Massachusetts",4312,424
1400000US25023530200,"Census Tract 5302, Plymouth County, Massachusetts",3942,183
1400000US25023530300,"Census Tract 5303, Plymouth County, Massachusetts",3586,160
1400000US25023530400,"Census Tract 5304, Plymouth County, Massachusetts",5738,258
1400000US25023530500,"Census Tract 5305, Plymouth County, Massachusetts",4473,448
1400000US25023530600,"Census Tract 5306, Plymouth County, Massachusetts",5117,578
1400000US25023530700,"Census Tract 5307, Plymouth County, Massachusetts",5520,412
1400000US25023530801,"Census Tract 5308.01, Plymouth County, Massachusetts",6126,538
1400000US25023530802,"Census Tract 5308.02, Plymouth County, Massachusetts",4433,420
1400000US25023530901,"Census Tract 5309.01, Plymouth County, Massachusetts",8429,719
1400000US25023530902,"Census Tract 5309.02, Plymouth County, Massachusetts",4247,394
1400000US25023540101,"Census Tract 5401.01, Plymouth County, Massachusetts",3849,275
1400000US25023540102,"Census Tract 5401.02, Plymouth County, Massachusetts",2462,165
1400000US25023540103,"Census Tract 5401.03, Plymouth County, Massachusetts",4274,245
1400000US25023541100,"Census Tract 5411, Plymouth County, Massachusetts",5264,381
1400000US25023542101,"Census Tract 5421.01, Plymouth County, Massachusetts",7527,548
1400000US25023542102,"Census Tract 5421.02, Plymouth County, Massachusetts",2401,230
1400000US25023542200,"Census Tract 5422, Plymouth County, Massachusetts",6414,374
1400000US25023542300,"Census Tract 5423, Plymouth County, Massachusetts",6869,589
1400000US25023543100,"Census Tract 5431, Plymouth County, Massachusetts",2770,241
1400000US25023544100,"Census Tract 5441, Plymouth County, Massachusetts",5510,389
1400000US25023544200,"Census Tract 5442, Plymouth County, Massachusetts",5624,214
1400000US25023545100,"Census Tract 5451, Plymouth County, Massachusetts",6423,749
1400000US25023545200,"Census Tract 5452, Plymouth County, Massachusetts",6081,354
